Sensor,3Space
BPM,0
BPB,0
NumBar,0
LeadIn,0

MusicFile,None

Calibration Info Start
LRswitched,True
Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1,Yaw #S1, Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2, Yaw #S2, Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calibration Info End

Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1, Yaw #S1,Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2,Yaw #S2,Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
42,1570.0022,836,-4064,504,7,-23,-30,-0.095801,0.6103146,0.06776994,-0.7834191,824,-4104,1556,2156,-738,193,-0.1945182,0.6738002,0.09630474,-0.7063153
43,1600.0023,800,-4004,420,-48,-27,-1,-0.09504402,0.6102569,0.06859823,-0.7834842,204,-5588,2436,2389,-664,-329,-0.2183585,0.6822519,0.06175023,-0.6950099
44,1630.0023,812,-3908,328,-45,-35,9,-0.09281185,0.6107073,0.07052563,-0.7832296,-4112,-3488,4072,639,1726,2449,-0.2366973,0.6766669,0.01055853,-0.6971262
45,1670.0024,776,-4028,368,9,-12,47,-0.08994078,0.6116421,0.07029179,-0.782856,3192,768,948,-1683,3073,-1970,-0.2335137,0.6119485,-0.009095619,-0.7555842
46,1710.0024,764,-4012,404,89,-32,64,-0.08959376,0.612067,0.06867446,-0.7827074,1056,-300,-296,-1591,-2694,1681,-0.2573415,0.6105734,0.07739108,-0.7449739
47,1750.0025,836,-4092,460,98,-48,72,-0.09143715,0.6120005,0.06563628,-0.7828069,1896,1660,-1260,38,1331,-428,-0.2258386,0.6230981,0.1480617,-0.7340459
48,1790.0025,744,-4048,444,39,-20,54,-0.09120726,0.6119866,0.06322311,-0.783043,2636,3156,-1008,2412,-314,-1618,-0.2710974,0.6193215,0.1760715,-0.715504
49,1830.0026,544,-3932,552,-11,-23,-1,-0.09177517,0.6111122,0.06193257,-0.7837624,5272,-20564,516,-8549,2198,-1664,-0.2569632,0.5688812,0.1829488,-0.7595221
50,1870.0027,772,-4020,472,81,-17,-75,-0.09238434,0.6115564,0.06330907,-0.7832342,-500,-3728,880,1987,-2863,3023,-0.2062812,0.6063159,0.2178652,-0.7364536
51,1910.0027,816,-4068,496,44,-3,-86,-0.09638936,0.6100393,0.06418645,-0.7838631,540,-4244,1368,2433,-837,697,-0.2226516,0.6284006,0.1734919,-0.7248721
52,1950.0028,824,-4008,428,-45,-22,-61,-0.09674715,0.6093951,0.06670076,-0.78411,-432,-4356,1992,2394,-668,384,-0.2463989,0.6512484,0.1081805,-0.7095492
53,2000.0028,804,-3992,336,-26,-37,-49,-0.09434897,0.6105102,0.07013738,-0.7832345,-764,-2028,1008,-599,3556,2154,-0.2344625,0.6361772,-0.01089714,-0.7349742
54,2040.0029,788,-4016,396,44,-20,-56,-0.09378748,0.6112294,0.07195454,-0.7825759,2632,700,448,-2551,2074,-1650,-0.2373579,0.5894006,0.02528347,-0.77177
55,2070.0029,844,-4052,480,83,-25,-69,-0.09615127,0.6108335,0.07148069,-0.7826416,2456,368,388,-1583,-2263,476,-0.2500118,0.5881577,0.1262994,-0.7586917
56,2110.003,888,-4036,464,33,-31,-31,-0.09826007,0.6104531,0.07254456,-0.7825786,4304,3572,-568,247,512,-1403,-0.2373509,0.5982651,0.1942568,-0.7402754
57,2150.003,992,-3904,424,22,-22,-4,-0.099282,0.6102667,0.07335604,-0.7825193,16376,-32764,23544,2063,4577,5891,-0.2836152,0.5893619,0.1421021,-0.7429818
58,2190.0031,780,-4052,376,73,-9,-24,-0.09747294,0.6111597,0.07384516,-0.7820036,-1364,-2708,-684,-1820,-2512,-4576,-0.2246401,0.5601345,0.2890117,-0.7431408
59,2230.0032,956,-4024,516,171,-28,-87,-0.1024439,0.6105688,0.07258305,-0.7819481,536,-3772,736,1016,57,-92,-0.1906624,0.6234636,0.2279159,-0.7231842
60,2260.0032,952,-4088,620,98,2,-32,-0.1060431,0.6093409,0.07136305,-0.7825381,904,-3804,968,1489,627,-317,-0.21009,0.6145991,0.214,-0.7296123
61,2290.0032,868,-4016,524,-44,2,31,-0.1056029,0.6072024,0.07100275,-0.7842907,804,-4148,2068,2150,465,211,-0.244464,0.6162972,0.1460493,-0.7342238
62,2340.0033,712,-3928,352,-178,-21,66,-0.1004678,0.607467,0.07261149,-0.7846131,1640,-6436,5160,1736,-324,-266,-0.2776973,0.6228276,0.1012631,-0.7243726
63,2380.0034,752,-3944,264,-103,-23,25,-0.09278855,0.6095021,0.07558142,-0.7836995,-2500,-3140,3108,6,1579,3230,-0.2447993,0.620524,0.03368076,-0.744237
64,2420.0034,836,-4016,384,67,-33,-44,-0.09173197,0.6106399,0.0767151,-0.7828276,3148,1280,1020,-1551,2718,-954,-0.2401118,0.5611742,0.007853391,-0.7920657
65,2460.0035,896,-4004,392,86,-31,-35,-0.09534985,0.6107512,0.07665123,-0.7823145,3564,6136,28,-1440,-3624,-404,-0.2777857,0.5687332,0.1212575,-0.76464
66,2500.0035,892,-4012,444,68,-17,-4,-0.09794664,0.6099755,0.07556238,-0.7827047,-29000,-8236,-400,341,-1410,-1859,-0.2649702,0.6118202,0.1614016,-0.7276101
67,2540.0036,748,-4044,324,34,-12,10,-0.09857735,0.6090651,0.07344525,-0.7835357,-2032,2344,-2436,-8121,1242,-7479,-0.2303526,0.5729995,0.1901004,-0.763198
68,2580.0036,920,-4020,464,126,-12,-24,-0.0996851,0.6088695,0.07336111,-0.7835553,-472,-4056,476,1591,-2500,2152,-0.1978269,0.611996,0.2127362,-0.7355738
69,2620.0037,884,-4080,572,50,3,12,-0.1032412,0.6075469,0.07170229,-0.7842747,796,-3772,1072,1450,-212,-348,-0.2168823,0.6193376,0.1777665,-0.7333363
70,2660.0038,836,-3996,452,-34,-11,43,-0.1018127,0.6066885,0.0719656,-0.7851014,340,-3876,1996,2142,-405,715,-0.2380761,0.6346452,0.1227675,-0.7248953
71,2700.0038,828,-3984,368,-69,-25,46,-0.09807558,0.6072633,0.07329451,-0.7850097,868,-4768,1948,1591,-613,-565,-0.2663831,0.6469625,0.07938254,-0.7100549
72,2740.0039,816,-3992,348,-10,-31,12,-0.09463932,0.6082367,0.07378063,-0.7846323,-3568,-1712,3680,703,2337,4591,-0.2424816,0.6375247,-0.01978678,-0.7310085
73,2780.0039,852,-3996,380,54,-31,-19,-0.09411905,0.6092165,0.07439356,-0.7838766,2056,-708,1772,-2870,620,-1482,-0.2303746,0.5902419,-0.02584046,-0.7732234
74,2820.004,880,-4004,448,73,-28,-29,-0.09613246,0.6094005,0.07394496,-0.7835317,-404,1396,384,-2356,-2494,1394,-0.2272613,0.6025941,0.0902807,-0.7596592
75,2860.004,864,-4012,464,61,-21,-16,-0.09794452,0.6089473,0.07422131,-0.7836334,5136,-248,1112,1306,1773,-1403,-0.2463721,0.5884294,0.131023,-0.7588706
76,2890.0041,860,-4012,448,29,-11,-4,-0.09895421,0.6085951,0.07392786,-0.7838078,-18904,32768,-15192,-1643,948,6556,-0.2373714,0.6023138,0.1146269,-0.753481
77,2930.0041,832,-4080,400,17,3,31,-0.09814272,0.6084518,0.07362271,-0.7840498,10516,4808,-3860,-10958,1799,-10540,-0.2446172,0.5129325,0.2429927,-0.7861408
78,2970.0042,936,-4080,580,115,-8,-21,-0.1011051,0.6074644,0.07295376,-0.7845014,1036,-4400,676,654,-1536,-1460,-0.2094254,0.5904859,0.1990211,-0.7535636
79,3010.0042,884,-4052,532,45,10,5,-0.1033193,0.6057606,0.07139973,-0.7856725,424,-4288,1432,2575,-1205,585,-0.2388735,0.6174575,0.1772789,-0.728188
80,3050.0043,872,-3984,456,-70,-25,43,-0.1008777,0.6056799,0.07198337,-0.7859987,632,-4120,2224,2353,-1002,570,-0.2581095,0.6428341,0.1028237,-0.7138425
81,3090.0044,804,-4000,364,-63,-21,36,-0.09621239,0.6068333,0.07324862,-0.785577,-5900,-4624,4520,1777,1374,4492,-0.2541895,0.6586357,-0.001579524,-0.7082261
82,3130.0044,812,-3980,328,-4,-26,-4,-0.09337832,0.6079786,0.07397632,-0.7849649,2784,-1036,2292,-1841,2503,-960,-0.2354942,0.5943434,-0.04565001,-0.767603
83,3170.0045,820,-4048,420,55,-30,-26,-0.09440974,0.6086803,0.07398178,-0.784297,5424,64,1032,-1939,-2354,-2436,-0.251535,0.5906219,0.0623102,-0.7642077
84,3210.0045,872,-4020,408,61,-30,-21,-0.09620685,0.6089348,0.07447074,-0.7838347,5976,1320,-268,433,2138,-1875,-0.2408547,0.6118699,0.1357476,-0.7410646
85,3250.0046,912,-4028,472,61,-21,-11,-0.09825914,0.608764,0.07473114,-0.7836879,2484,3036,-412,2003,-1605,-1154,-0.2925624,0.6111055,0.1686933,-0.7158909
86,3280.0046,880,-4344,840,26,-11,6,-0.0991376,0.6084221,0.07444403,-0.7838701,14892,17660,12996,357,7324,3286,-0.274108,0.5986272,0.1052893,-0.7452681
87,3320.0047,880,-4008,328,43,-2,-23,-0.09836032,0.6083589,0.07433365,-0.7840276,2280,-3184,-1472,-4304,-3557,-4028,-0.2079274,0.5778447,0.2501093,-0.7485366
88,3360.0047,876,-4016,496,54,-1,-1,-0.1005578,0.6073552,0.07300953,-0.7846512,2156,-4052,392,1192,-173,-400,-0.1971994,0.6187389,0.2098946,-0.7309027
89,3390.0048,836,-4024,432,-6,-6,28,-0.1003723,0.6062166,0.07250863,-0.7856013,180,-3940,1492,2555,-1421,681,-0.2135257,0.6469128,0.1553315,-0.7153899
90,3430.0048,840,-4044,416,-48,-28,38,-0.09804078,0.6066863,0.07291005,-0.7854959,1436,-4964,1944,2727,-1165,553,-0.24365,0.6751522,0.09491179,-0.6897796
91,3470.0049,784,-4024,360,-50,-24,29,-0.09422944,0.6072801,0.07393176,-0.785408,-3184,-3140,2832,-259,613,1806,-0.2448718,0.690353,0.02724385,-0.6802267
92,3510.0049,816,-4028,392,31,-26,0,-0.09223981,0.6083309,0.07458641,-0.7847689,2676,-480,1428,-649,3625,371,-0.2315486,0.6331844,-0.01247893,-0.738449
93,3550.005,840,-4024,428,86,-23,-25,-0.09360796,0.6089634,0.073865,-0.7841844,3676,-836,824,-1399,-1813,-2253,-0.2559288,0.6241056,0.05690423,-0.7360398
94,3590.0051,880,-4016,404,75,-23,-3,-0.09588143,0.6090385,0.07383092,-0.7838545,3984,3352,-1044,-2602,646,-160,-0.2283061,0.642805,0.1444521,-0.7168065
95,3630.0051,816,-4040,412,38,-6,62,-0.09625811,0.6092132,0.07283721,-0.7837655,4892,1712,1332,3532,-240,-2413,-0.2955986,0.6357194,0.1544559,-0.6961507
96,3660.0052,932,-4492,764,34,-11,50,-0.09631161,0.6086828,0.07099681,-0.7843397,104,24048,6696,3266,185,-3496,-0.2752835,0.6340352,0.142407,-0.7084762
97,3700.0052,808,-4088,516,52,-15,-5,-0.0963578,0.608668,0.07049999,-0.7843903,-1248,-2952,80,-2358,553,-2970,-0.2308173,0.5988756,0.2342682,-0.7301984
98,3740.0053,856,-4028,476,48,-6,-8,-0.09759951,0.6078491,0.06987938,-0.7849271,1692,-3204,432,739,-325,-998,-0.226458,0.6172084,0.1970864,-0.727274
99,3780.0053,840,-4016,472,-19,-25,15,-0.09682959,0.6070383,0.06946671,-0.7856863,664,-4652,2364,2253,-1276,237,-0.245625,0.6518449,0.138981,-0.7038827
100,3820.0054,808,-4004,372,-33,-35,7,-0.0944378,0.6078526,0.07057374,-0.7852491,-3252,-1568,2972,-358,3052,1529,-0.2462864,0.6578015,0.02633801,-0.7112992
101,3870.0055,792,-4016,404,32,-32,-20,-0.09228116,0.6094071,0.07179546,-0.7841891,2784,-52,1232,-616,2101,-662,-0.2553704,0.6011494,-0.002849449,-0.75723
102,3900.0055,832,-4044,380,66,-28,-37,-0.09309582,0.6100826,0.07228588,-0.7835222,4088,-748,600,-1466,-2150,-2117,-0.2801369,0.5966818,0.078166,-0.74792
103,3940.0055,868,-4032,448,59,-29,-36,-0.0956861,0.6101639,0.0724811,-0.7831287,3332,-292,-556,-288,1958,408,-0.2449261,0.6065166,0.1308717,-0.7449976
104,3980.0056,836,-4040,444,31,-26,-22,-0.09657979,0.6105167,0.07281981,-0.7827126,1884,2508,-896,100,-1056,-664,-0.2670277,0.6061134,0.1752495,-0.7284301
105,4020.0057,824,-4148,1100,5,-22,-3,-0.09725356,0.6099763,0.07271328,-0.7830604,9336,-6148,-4832,-5645,-1683,-6618,-0.2344324,0.5298977,0.2534796,-0.7745954
106,4090.0058,944,-4008,452,77,-9,-22,-0.09899995,0.6091412,0.07254153,-0.7835073,2124,-3292,-328,1155,-1124,-357,-0.2048961,0.5917179,0.2269158,-0.7459201
