Sensor,3Space
BPM,0
BPB,0
NumBar,0
LeadIn,0

MusicFile,None

Calibration Info Start
LRswitched,True
Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1,Yaw #S1, Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2, Yaw #S2, Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calibration Info End

Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1, Yaw #S1,Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2,Yaw #S2,Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
44,1840.0026,560,-4052,452,27,-18,5,-0.07835945,0.5874298,0.04421435,-0.8042582,512,-3884,840,-16,-24,-32,-0.1425077,0.4498987,0.04271184,-0.8806011
45,1880.0026,556,-4044,452,26,-11,0,-0.07813093,0.5871376,0.04436421,-0.8044854,528,-3844,860,-9,-20,-39,-0.1424056,0.4501354,0.04325571,-0.8804702
46,1920.0027,572,-4080,460,39,-26,-6,-0.07831346,0.5873991,0.04425289,-0.804283,540,-3880,880,0,-17,-40,-0.1427616,0.4503343,0.04340105,-0.8803036
47,1950.0027,556,-4060,452,32,-24,3,-0.07871025,0.5875553,0.04392373,-0.8041481,568,-3868,872,-8,-22,-28,-0.1435599,0.4507368,0.04361978,-0.879957
48,1980.0028,580,-4064,476,35,-26,-3,-0.0788278,0.587668,0.04406938,-0.8040462,524,-3876,864,-8,-23,-32,-0.1432696,0.4505597,0.0441322,-0.8800694
49,2020.0028,560,-4052,476,32,-15,0,-0.0789491,0.5877243,0.04396759,-0.8039988,532,-3876,860,-10,-14,-32,-0.1429904,0.4509335,0.04435719,-0.879912
50,2070.0029,564,-4056,472,28,-20,-3,-0.07887503,0.587649,0.04399048,-0.8040599,516,-3868,840,-3,-20,-31,-0.1428348,0.4506258,0.04444093,-0.8800907
51,2100.0029,580,-4052,484,30,-16,2,-0.07889595,0.5877535,0.04368582,-0.8039979,564,-3848,828,2,-14,-31,-0.142739,0.4511309,0.04481894,-0.8798282
52,2140.003,560,-4056,460,29,-20,0,-0.07877297,0.5877723,0.04389574,-0.8039849,540,-3840,848,2,-20,-33,-0.1425026,0.4516046,0.04480586,-0.8796242
53,2180.0031,560,-4060,484,29,-19,4,-0.07892548,0.5881606,0.04369217,-0.803697,548,-3860,872,3,-14,-26,-0.1428425,0.4514898,0.04461805,-0.8796375
