
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2
3465,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3471,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3475,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3482,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3484,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3493,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3495,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3504,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3507,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3513,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3515,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3523,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3525,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3533,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3536,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3543,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3545,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3557,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3564,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3567,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3573,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3576,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3578,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3586,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3588,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3596,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3598,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3608,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3614,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3617,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3624,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3626,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3629,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3635,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3637,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3649,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3651,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3656,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3658,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3666,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3672,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3676,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3680,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3688,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3692,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3698,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3704,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3707,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3709,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3717,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3723,-180.000000,15.089798,0.260333,0.000000,-0.965519,-22.116404,-48.814079,-0.697203,0.376490,0.610052
3728,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3731,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3737,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3743,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3747,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3753,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3767,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3773,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3776,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3778,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3782,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3785,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3789,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3794,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3832,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3836,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3844,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3846,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3857,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3861,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3865,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3868,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3875,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3879,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3886,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3892,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3897,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3900,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3902,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3908,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3912,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3917,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3926,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3928,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3934,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3940,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3944,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3949,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3955,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3958,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3964,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3968,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3974,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3980,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3984,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3988,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3994,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
3998,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4007,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4016,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4027,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4037,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4039,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4045,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4049,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4053,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4057,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4068,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4080,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4083,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4087,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4097,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4108,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4118,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4121,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4124,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4128,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4136,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4138,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4148,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4150,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4157,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4159,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4173,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4177,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4183,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4188,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4198,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4206,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4213,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4215,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4219,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4228,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4231,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4237,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4242,-180.000000,15.089798,0.260333,0.000000,-0.965519,-61.064728,34.992023,0.277453,0.875167,0.396362
4254,-180.000000,15.089798,0.260333,0.000000,-0.965519,58.086498,81.253838,0.522491,-0.848847,0.080383
4257,-180.000000,15.089798,0.260333,0.000000,-0.965519,58.086498,81.253838,0.522491,-0.848847,0.080383
4260,-180.000000,15.089798,0.260333,0.000000,-0.965519,58.086498,81.253838,0.522491,-0.848847,0.080383
4264,-180.000000,15.089798,0.260333,0.000000,-0.965519,58.086498,81.253838,0.522491,-0.848847,0.080383
4272,-180.000000,15.089798,0.260333,0.000000,-0.965519,58.086498,81.253838,0.522491,-0.848847,0.080383
4560,-180.000000,15.089798,0.260333,0.000000,-0.965519,58.086498,81.253838,0.522491,-0.848847,0.080383
4565,-180.000000,15.089798,0.260333,0.000000,-0.965519,58.086498,81.253838,0.522491,-0.848847,0.080383
4568,-180.000000,15.089798,0.260333,0.000000,-0.965519,58.086498,81.253838,0.522491,-0.848847,0.080383
4570,-180.000000,15.089798,0.260333,0.000000,-0.965519,58.086498,81.253838,0.522491,-0.848847,0.080383
4580,-180.000000,15.089798,0.260333,0.000000,-0.965519,-37.216782,-81.469231,-0.787542,0.604832,0.118131
4582,-180.000000,15.089798,0.260333,0.000000,-0.965519,-37.216782,-81.469231,-0.787542,0.604832,0.118131
4584,-180.000000,15.089798,0.260333,0.000000,-0.965519,-37.216782,-81.469231,-0.787542,0.604832,0.118131
4588,-180.000000,15.089798,0.260333,0.000000,-0.965519,-37.216782,-81.469231,-0.787542,0.604832,0.118131
4594,-180.000000,15.089798,0.260333,0.000000,-0.965519,-37.216782,-81.469231,-0.787542,0.604832,0.118131
4598,-180.000000,15.089798,0.260333,0.000000,-0.965519,-37.216782,-81.469231,-0.787542,0.604832,0.118131
4604,-180.000000,15.089798,0.260333,0.000000,-0.965519,-37.216782,-81.469231,-0.787542,0.604832,0.118131
4610,-180.000000,15.089798,0.260333,0.000000,-0.965519,-37.216782,-81.469231,-0.787542,0.604832,0.118131
4616,-180.000000,15.089798,0.260333,0.000000,-0.965519,-37.216782,-81.469231,-0.787542,0.604832,0.118131
4618,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4624,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4628,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4638,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4644,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4647,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4653,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4657,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4659,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4669,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4671,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4677,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4679,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4690,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4693,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4739,-180.000000,15.089798,0.260333,0.000000,-0.965519,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4788,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4796,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4831,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4833,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4836,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4842,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4845,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4853,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4856,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4859,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4865,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4873,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4878,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4883,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4891,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4903,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4913,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4915,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4920,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4924,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4928,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4935,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4941,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4953,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4957,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4960,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4970,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4981,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4984,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4990,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4992,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
4997,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
5001,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
5005,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
5013,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
5015,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
5022,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
5029,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
5032,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
5035,-26.370218,-82.530060,-0.888339,0.444170,0.116478,43.488426,-54.462322,-0.590375,-0.688208,0.421696
5042,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5051,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5055,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5063,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5067,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5071,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5074,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5082,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5084,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5100,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5106,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5108,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5113,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5116,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5122,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5124,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5133,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5137,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5145,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5148,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5151,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5155,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5163,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5206,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5242,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5246,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5249,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5251,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5259,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5262,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
