Raw Yaw,Raw Pitch,Raw Roll,Speed Yaw, Speed Pitch,Speed Roll
1fe1,1f4c,1f50,-4.9,2.55,2.35
1fdb,1f2e,1f47,-4.6,4.05,2.8
1fc2,1f2d,1f4c,-3.35,4.1,2.55
1fad,1f2a,1f36,-2.3,4.25,3.65
1f9f,1f2c,1f3a,-1.6,4.15,3.45
1f94,1f35,1f38,-1.05,3.7,3.55
1f98,1f5b,1f46,-1.25,1.8,2.85
1f98,1f5b,1f46,-1.25,1.8,2.85
1f87,1f5a,1f3a,-0.4,1.85,3.45
1f7e,1f55,1f38,0.05,2.1,3.55
1f8e,1f4a,1f3b,-0.75,2.65,3.4
1f8e,1f37,1f31,-0.75,3.6,3.9
1f86,1f30,1f28,-0.35,3.95,4.35
1f8c,1f2c,1f2d,-0.65,4.15,4.1
1f8b,1f22,1f18,-0.6,4.65,5.15
1f7a,1f1a,1f19,0.25,5.05,5.1
1f70,1f22,1f19,0.75,4.65,5.1
1f69,1f27,1f11,1.1,4.4,5.5
1f6d,1f31,1f21,0.9,3.9,4.7
1f6d,1f31,1f21,0.9,3.9,4.7
1f7f,1f32,1f17,0,3.85,5.2
1f7f,1f32,1f17,0,3.85,5.2
1f72,1f18,1f02,0.65,5.15,6.25
1f72,1f18,1f02,0.65,5.15,6.25
1f6c,1ef6,1f07,0.95,6.85,6
1f67,1ef0,1ef5,1.2,7.15,6.9
1f5e,1eef,1f07,1.65,7.2,6
1f60,1ef9,1f13,1.55,6.7,5.4
1f6f,1ef3,1f11,0.8,7,5.5
1f88,1f1b,1f31,-0.45,5,3.9
1f8a,1f29,1f36,-0.55,4.3,3.65
1f94,1f2b,1f32,-1.05,4.2,3.85
1f86,1f2a,1f20,-0.35,4.25,4.75
1f86,1f2a,1f20,-0.35,4.25,4.75
1f86,1f24,1f2e,-0.35,4.55,4.05
1f97,1f23,1f41,-1.2,4.6,3.1
1f94,1f39,1f32,-1.05,3.5,3.85
1f9e,1f41,1f32,-1.55,3.1,3.85
1fa8,1f54,1f33,-2.05,2.15,3.8
1fa9,1f51,1f26,-2.1,2.3,4.45
1fae,1f40,1f20,-2.35,3.15,4.75
1f99,1f3d,1f1f,-1.3,3.3,4.8
1f9d,1f32,1f22,-1.5,3.85,4.65
1fa0,1f2a,1f27,-1.65,4.25,4.4
1fb1,1f41,1f24,-2.5,3.1,4.55
1fb1,1f41,1f24,-2.5,3.1,4.55
1fa5,1f51,1f20,-1.9,2.3,4.75
1fa1,1f59,1f29,-1.7,1.9,4.3
1f87,1f52,1f2a,-0.4,2.25,4.25
1f78,1f34,1f24,0.35,3.75,4.55
1f7b,1f29,1f20,0.2,4.3,4.75
1f85,1f25,1f2f,-0.3,4.5,4
1fa2,1f22,1f27,-1.75,4.65,4.4
1faa,1f41,1f39,-2.15,3.1,3.5
1fb7,1f4a,1f44,-2.8,2.65,2.95
1fbf,1f4a,1f3e,-3.2,2.65,3.25
1fa7,1f4c,1f44,-2,2.55,2.95
1f79,1f2b,1f40,0.3,4.2,3.15
1f79,1f2b,1f40,0.3,4.2,3.15
1f77,1f23,1f3e,0.4,4.6,3.25
1f77,1f23,1f3e,0.4,4.6,3.25
1f85,1f33,1f4b,-0.3,3.8,2.6
1f85,1f33,1f4b,-0.3,3.8,2.6
1f90,1f3b,1f43,-0.85,3.4,3
1f96,1f53,1f39,-1.15,2.2,3.5
1f96,1f53,1f39,-1.15,2.2,3.5
1f92,1f6a,1f2b,-0.95,1.05,4.2
1f91,1f84,1f29,-0.9,-0.25,4.3
1f90,1f87,1f25,-0.85,-0.4,4.5
1f83,1f76,1f25,-0.2,0.45,4.5
1f99,1f62,1f1f,-1.3,1.45,4.8
1fa3,1f51,1f23,-1.8,2.3,4.6
1fac,1f35,1f29,-2.25,3.7,4.3
1fac,1f35,1f29,-2.25,3.7,4.3
1f98,1f15,1f1e,-1.25,5.3,4.85
1f98,1f15,1f1e,-1.25,5.3,4.85
1f86,1f0e,1f1e,-0.35,5.65,4.85
1f7d,1f0e,1f24,0.1,5.65,4.55
1f7d,1f0e,1f24,0.1,5.65,4.55
1f81,1f04,1f2c,-0.1,6.15,4.15
1f82,1f08,1f2b,-0.15,5.95,4.2
1f84,1f05,1f28,-0.25,6.1,4.35
1f83,1f19,1f2b,-0.2,5.1,4.2
1f83,1f19,1f2b,-0.2,5.1,4.2
1f83,1f19,1f2b,-0.2,5.1,4.2
1f7e,1f10,1f2b,0.05,5.55,4.2
1f80,1f09,1f22,-0.05,5.9,4.65
1f7b,1f07,1f2c,0.2,6,4.15
1f68,1f18,1f2a,1.15,5.15,4.25
1f72,1f2d,1f2e,0.65,4.1,4.05
1f72,1f2d,1f2e,0.65,4.1,4.05
1fc1,1f25,1f2d,-3.3,4.5,4.1
1f87,1f48,1f1b,-0.4,2.75,5
1f8d,1f46,1f2a,-0.7,2.85,4.25
1f8d,1f46,1f2a,-0.7,2.85,4.25
1f96,1f3d,1f37,-1.15,3.3,3.6
1fb0,1f3c,1f3b,-2.45,3.35,3.4
1fbe,1f36,1f44,-3.15,3.65,2.95
1fc5,1f35,1f3e,-3.5,3.7,3.25
1fb2,1f34,1f37,-2.55,3.75, 
