
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Raw Yaw #WM1,Raw Pitch #WM1,Raw Roll #WM1,Speed Yaw #WM1, Speed Pitch #WM1,Speed Roll #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2,		Raw Yaw #WM2,Raw Pitch #WM2,Raw Roll #WM2,Speed Yaw #WM2, Speed Pitch #WM2,Speed Roll #WM2
453,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8f,1f43,1f1a,  -0.800,   3.000,   5.050,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f64,1f79,1f9b,   1.350,   0.300,  -1.400
463,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8f,1f43,1f1a,  -0.800,   3.000,   5.050,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f63,1f74,1f97,   1.400,   0.550,  -1.200
468,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f99,1f43,1f0f,  -1.300,   3.000,   5.600,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f63,1f74,1f97,   1.400,   0.550,  -1.200
472,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f99,1f43,1f0f,  -1.300,   3.000,   5.600,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5e,1f7e,1fa2,   1.650,   0.050,  -1.750
476,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f95,1f47,1f1a,  -1.100,   2.800,   5.050,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5e,1f7e,1fa2,   1.650,   0.050,  -1.750
481,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f95,1f47,1f1a,  -1.100,   2.800,   5.050,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f5e,1f72,1fa1,   1.650,   0.650,  -1.700
485,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9a,1f3c,1f15,  -1.350,   3.350,   5.300,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f5e,1f72,1fa1,   1.650,   0.650,  -1.700
489,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9a,1f3c,1f15,  -1.350,   3.350,   5.300,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f5a,1f77,1f9f,   1.850,   0.400,  -1.600
494,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9a,1f3c,1f15,  -1.350,   3.350,   5.300,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f5a,1f77,1f9f,   1.850,   0.400,  -1.600
499,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f99,1f46,1f13,  -1.300,   2.850,   5.400,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f61,1f77,1f98,   1.500,   0.400,  -1.250
502,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f99,1f46,1f13,  -1.300,   2.850,   5.400,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f61,1f77,1f98,   1.500,   0.400,  -1.250
509,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f91,1f3d,1f1a,  -0.900,   3.300,   5.050,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f61,1f80,1fa6,   1.500,  -0.050,  -1.950
512,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f91,1f3d,1f1a,  -0.900,   3.300,   5.050,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f61,1f80,1fa6,   1.500,  -0.050,  -1.950
519,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8c,1f3d,1f18,  -0.650,   3.300,   5.150,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f61,1f77,1f9c,   1.500,   0.400,  -1.450
523,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8c,1f3d,1f18,  -0.650,   3.300,   5.150,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f61,1f77,1f9c,   1.500,   0.400,  -1.450
529,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8c,1f47,1f19,  -0.650,   2.800,   5.100,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f5c,1f7b,1fa1,   1.750,   0.200,  -1.700
533,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8c,1f47,1f19,  -0.650,   2.800,   5.100,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f5c,1f7b,1fa1,   1.750,   0.200,  -1.700
539,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f96,1f42,1f1a,  -1.150,   3.050,   5.050,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f59,1f77,1f99,   1.900,   0.400,  -1.300
543,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f96,1f42,1f1a,  -1.150,   3.050,   5.050,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f59,1f77,1f99,   1.900,   0.400,  -1.300
551,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f96,1f48,1f17,  -1.150,   2.750,   5.200,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5d,1f77,1fa0,   1.700,   0.400,  -1.650
555,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f96,1f48,1f17,  -1.150,   2.750,   5.200,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5d,1f77,1fa0,   1.700,   0.400,  -1.650
562,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f97,1f3f,1f1d,  -1.200,   3.200,   4.900,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f66,1f7d,1fa4,   1.250,   0.100,  -1.850
566,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f97,1f43,1f20,  -1.200,   3.000,   4.750,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f66,1f7d,1fa4,   1.250,   0.100,  -1.850
570,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f97,1f43,1f20,  -1.200,   3.000,   4.750,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5e,1f77,1f9e,   1.650,   0.400,  -1.550
574,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f97,1f43,1f20,  -1.200,   3.000,   4.750,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5e,1f77,1f9e,   1.650,   0.400,  -1.550
578,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f98,1f40,1f19,  -1.250,   3.150,   5.100,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5f,1f7d,1f9f,   1.600,   0.100,  -1.600
582,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f98,1f40,1f19,  -1.250,   3.150,   5.100,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5f,1f7d,1f9f,   1.600,   0.100,  -1.600
589,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9a,1f4e,1f15,  -1.350,   2.450,   5.300,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f61,1f71,1fa4,   1.500,   0.700,  -1.850
593,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9a,1f4e,1f15,  -1.350,   2.450,   5.300,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f61,1f71,1fa4,   1.500,   0.700,  -1.850
601,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f94,1f40,1f1a,  -1.050,   3.150,   5.050,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f60,1f76,1f98,   1.550,   0.450,  -1.250
604,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f94,1f40,1f1a,  -1.050,   3.150,   5.050,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f60,1f76,1f98,   1.550,   0.450,  -1.250
608,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f97,1f44,1f13,  -1.200,   2.950,   5.400,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5b,1f7c,1fa1,   1.800,   0.150,  -1.700
612,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f97,1f44,1f13,  -1.200,   2.950,   5.400,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5b,1f7c,1fa1,   1.800,   0.150,  -1.700
620,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9c,1f46,1f1c,  -1.450,   2.850,   4.950,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5e,1f7c,1fa4,   1.650,   0.150,  -1.850
625,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9c,1f46,1f1c,  -1.450,   2.850,   4.950,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5e,1f7c,1fa4,   1.650,   0.150,  -1.850
628,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f97,1f3e,1f15,  -1.200,   3.250,   5.300,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5e,1f7c,1fa4,   1.650,   0.150,  -1.850
631,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f97,1f3e,1f15,  -1.200,   3.250,   5.300,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5d,1f6c,1fa2,   1.700,   0.950,  -1.750
640,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8f,1f46,1f19,  -0.800,   2.850,   5.100,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f59,1f73,1fa2,   1.900,   0.600,  -1.750
643,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8f,1f46,1f19,  -0.800,   2.850,   5.100,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f59,1f73,1fa2,   1.900,   0.600,  -1.750
649,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8f,1f41,1f17,  -0.800,   3.100,   5.200,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f60,1f70,1f9e,   1.550,   0.750,  -1.550
653,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8f,1f41,1f17,  -0.800,   3.100,   5.200,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f60,1f70,1f9e,   1.550,   0.750,  -1.550
659,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f93,1f49,1f1c,  -1.000,   2.700,   4.950,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5c,1f6f,1fa3,   1.750,   0.800,  -1.800
663,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f93,1f49,1f1c,  -1.000,   2.700,   4.950,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5c,1f6f,1fa3,   1.750,   0.800,  -1.800
