
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Raw Yaw #WM1,Raw Pitch #WM1,Raw Roll #WM1,Speed Yaw #WM1, Speed Pitch #WM1,Speed Roll #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2,		Raw Yaw #WM2,Raw Pitch #WM2,Raw Roll #WM2,Speed Yaw #WM2, Speed Pitch #WM2,Speed Roll #WM2
342,-26.528372,0.000000,0.000000,0.446641,0.894713,1f87,1efc,1f58,  -0.400,   6.550,   1.950,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
346,-26.528372,0.000000,0.000000,0.446641,0.894713,1fac,1f92,1f25,  -2.250,  -0.950,   4.500,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
351,-26.528372,0.000000,0.000000,0.446641,0.894713,1fac,1f92,1f25,  -2.250,  -0.950,   4.500,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
358,-28.484644,0.000000,0.000000,0.476923,0.878945,1f8b,1f3e,1eed,  -0.600,   3.250,   7.300,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
364,-28.484644,0.000000,0.000000,0.476923,0.878945,1f86,1f0d,1f6b,  -0.350,   5.700,   1.000,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
371,-28.484644,0.000000,0.000000,0.476923,0.878945,1f86,1f0d,1f6b,  -0.350,   5.700,   1.000,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
378,-28.484644,0.000000,0.000000,0.476923,0.878945,1fb1,1f82,1f35,  -2.500,  -0.150,   3.700,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
387,-28.484644,0.000000,0.000000,0.476923,0.878945,1f9c,1f5c,1ee1,  -1.450,   1.750,   7.900,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
396,-28.484644,0.000000,0.000000,0.476923,0.878945,1f7f,1f0c,1f27,   0.000,   5.750,   4.400,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
405,-28.484644,0.000000,0.000000,0.476923,0.878945,1f99,1f45,1f6e,  -1.300,   2.900,   0.850,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
